,Unnamed: 0.1,Unnamed: 0,img_number,ID,color_id,frame,track,batch,pass,environment,bee_range,filepath,background,reID,color_num
0,0,0,0,11,blue-green,26469,131,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000131.frame026469.jpg,blue,11,1
1,1,1,1,11,blue-green,26554,131,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000131.frame026554.jpg,blue,11,1
2,2,2,2,11,blue-green,24742,200,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000200.frame024742.jpg,white,11,1
3,3,3,3,11,blue-green,24491,200,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000200.frame024491.jpg,white,11,1
4,4,4,4,15,blue-lillac,36491,189,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000189.frame036491.jpg,blue,15,2
5,5,5,5,15,blue-lillac,36492,189,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000189.frame036492.jpg,blue,15,2
6,6,6,6,15,blue-lillac,32688,269,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000269.frame032688.jpg,white,15,2
7,7,7,7,15,blue-lillac,33266,271,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000271.frame033266.jpg,white,15,2
8,8,8,8,14,blue-orange,33917,172,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000172.frame033917.jpg,blue,14,3
9,9,9,9,14,blue-orange,33875,172,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000172.frame033875.jpg,blue,14,3
10,10,10,10,14,blue-orange,33497,171,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000171.frame033497.jpg,white,14,3
11,11,11,11,14,blue-orange,33289,167,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000167.frame033289.jpg,white,14,3
12,12,12,12,12,blue-pink,29024,135,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000135.frame029024.jpg,blue,12,4
13,13,13,13,12,blue-pink,29000,135,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000135.frame029000.jpg,blue,12,4
14,14,14,14,12,blue-pink,27326,132,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000132.frame027326.jpg,white,12,4
15,15,15,15,12,blue-pink,27206,132,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000132.frame027206.jpg,white,12,4
16,16,16,16,23,green-lillac,52949,382,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000382.frame052949.jpg,blue,23,10
17,17,17,17,23,green-lillac,52661,382,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000382.frame052661.jpg,blue,23,10
18,18,18,18,23,green-lillac,52397,381,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000381.frame052397.jpg,white,23,10
19,19,19,19,23,green-lillac,51581,296,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000296.frame051581.jpg,white,23,10
20,20,20,20,22,green-orange,50406,372,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000372.frame050406.jpg,blue,22,11
21,21,21,21,22,green-orange,50421,372,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000372.frame050421.jpg,blue,22,11
22,22,22,22,22,green-orange,49585,364,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000364.frame049585.jpg,white,22,11
23,23,23,23,22,green-orange,49598,364,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000364.frame049598.jpg,white,22,11
24,24,24,24,20,green-pink,47186,268,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000268.frame047186.jpg,blue,20,12
25,25,25,25,20,green-pink,44308,350,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000350.frame044308.jpg,blue,20,12
26,26,26,26,20,green-pink,43643,347,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000347.frame043643.jpg,white,20,12
27,27,27,27,20,green-pink,43708,347,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000347.frame043708.jpg,white,20,12
28,28,28,28,24,green-red,56733,395,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000395.frame056733.jpg,blue,24,13
29,29,29,29,24,green-red,55849,395,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000395.frame055849.jpg,blue,24,13
30,30,30,30,24,green-red,54616,392,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000392.frame054616.jpg,white,24,13
